maxtemp,10u,10v,msl,msnlwrf,r,ssr
39.33,-0.614982279,2.930027575,100740.7765,-67.93326126,77.1335102,914203.1689
37.76,-0.27246386,2.72997584,100637.5868,-66.38752065,74.85977935,885987.0088
38.41,-0.932903665,3.2745816,100597.403,-70.06613155,75.53126951,885180.4138
38.19,-1.14513087,3.082444432,100610.9953,-70.39810331,76.99196727,914140.3173
37.81,0.050598819,4.398966239,100542.4213,-71.99686017,76.95190152,915646.6597
38.85,1.208945889,2.397219927,100305.3943,-66.61529756,63.51076901,879393.8801
41.73,2.693305118,1.535208089,100249.9736,-52.30770999,60.69158004,872788.1813
39.31,3.156454529,1.245933134,100197.6165,-48.55219337,52.7886611,736827.6877
40.57,3.406876137,1.795393325,100093.6618,-61.05649345,54.63012927,850777.5652
40.48,3.606913063,1.527957166,100206.3931,-66.75780744,51.81128067,894149.3313
40.87,1.947885135,1.496360348,100335.6943,-63.11677651,54.00094153,885498.8616
40.72,1.363401185,1.151191838,100279.0142,-65.58373185,54.1206039,912916.807
40.37,1.954284693,0.700946394,100158.0329,-53.08466908,54.46855347,801724.018
39.81,1.989286082,0.014247125,100287.8087,-38.83588636,57.39106732,609316.5388
38.46,2.098186807,2.001184349,100501.8416,-38.3014054,66.55965526,556297.0583
38.09,1.900206398,1.501804685,100640.2974,-42.83700511,65.08057783,603911.3046
37.58,2.642081594,1.791362303,100545.8359,-45.90027839,57.64035986,632508.7643
38.83,3.069214888,1.312776812,100485.6982,-50.82922742,54.71609557,815884.4743
38.01,3.294295328,0.804818937,100350.1447,-48.86735061,55.50851231,781699.5111
39.91,3.597631674,1.569742146,100314.5776,-53.82910172,53.8173393,821228.9519
38.86,3.27189011,1.288160543,100397.2258,-59.05244254,53.19315977,831444.4254
39.08,2.626563004,1.71042234,100330.4344,-49.76421646,56.42574551,784169.5774
38.94,2.467372306,0.705247789,100245.4608,-57.71839938,53.89781115,789491.0094
40.06,1.800776478,0.998197364,100172.3704,-61.23943167,57.14542153,759764.3168
39.69,3.738881962,-0.251382448,100194.9543,-49.90240786,55.73631328,746777.0896
39.15,2.299522586,1.211878376,100301.2595,-48.48318955,61.29480285,783878.3652
39.5,0.566081192,1.632825175,100442.4921,-50.2233537,68.23230273,826127.1835
38.99,0.409704676,1.047798608,100401.9644,-48.85797859,71.53792092,779943.8576
37.71,-0.668357029,2.106236704,100408.5625,-54.94014586,74.90708999,798725.9986
37.23,-0.045841032,2.42782128,100424.6289,-50.0023761,78.64224794,770562.2148
34.04,0.659395679,1.386613328,100395.5292,-40.06646973,79.20832241,624528.7113
33.46,2.341370013,1.251512658,100408.6217,-30.42578208,76.1725645,383922.4661
33.78,2.040604314,1.629679012,100554.007,-25.57667901,86.22687763,225762.8018
30.21,2.330032107,1.254326999,100486.4685,-32.99555403,72.80344405,383696.2005
33.11,2.012692499,2.10596633,100452.9725,-34.04246413,70.86297849,439133.3711
33.71,2.038263672,2.503120271,100540.0493,-37.51590124,71.64095406,655365.7814
36.61,2.714966201,2.384106817,100664.9953,-41.26985586,65.61674887,608266.9178
35.51,2.638766812,1.945425981,100587.5192,-42.53930556,63.3255622,746886.0322
37.11,2.318491255,2.177394066,100551.6602,-44.31346626,65.88412935,712171.0209
36.15,2.274384364,2.005215371,100630.5407,-43.99444995,68.81048445,591915.037
36.32,1.69201105,2.904501868,100675.4541,-42.67446483,71.71909198,515326.2217
36.35,2.204638652,2.862286749,100613.1182,-47.28017095,66.90911216,789935.1605
36.1,3.545623426,1.744378781,100523.6515,-43.54468473,56.68398477,612350.1741
35.62,3.242462966,1.5532125,100532.55,-44.22231875,57.61979213,662476.3879
36.48,2.226665038,2.026304496,100593.6946,-44.25218058,65.75386707,616795.8744
37.73,2.407530349,1.951951811,100605.3197,-52.32783228,63.63330016,774611.9503
37.33,2.097713266,2.016202362,100558.5145,-55.9478221,63.10729143,770721.4388
37.44,1.524567222,2.671231075,100561.8001,-57.18051877,64.3223434,795220.9766
38.37,0.761315067,3.549514475,100649.9142,-57.79567263,68.11453668,857316.2223
36.98,0.957915444,1.96512637,100647.8898,-54.48808358,66.59904027,825354.1093
37.42,1.801899445,1.33208393,100468.6393,-61.2983284,59.76933863,807858.3301
39.37,1.590524613,1.494578342,100426.2986,-56.56343537,62.36228258,792468.0783
38.42,1.277866288,1.83857933,100448.2286,-55.86714919,62.5748644,757061.6998
39.49,0.964490889,1.976494342,100472.2905,-61.9454574,63.79774475,812645.5239
39.25,0.600419625,2.033690605,100455.0901,-60.95303367,62.45875155,834909.6414
38.6,0.267344951,2.113118935,100524.6924,-52.58004995,67.07734938,773225.0258
36.87,0.678580823,1.716690087,100565.9404,-57.50357791,66.07385814,824587.3203
37.05,0.24558916,2.592589286,100594.7086,-52.20406644,68.73244378,798669.4322
37.41,0.172515136,2.150110932,100600.5579,-54.39206628,68.81957704,799840.5662
37.38,0.345276141,1.482337801,100521.1416,-49.51043678,66.81191384,811889.2102
37.33,0.089997367,1.734288937,100593.5763,-52.5239097,71.07157319,747334.3735
35.72,-0.085672531,2.841824399,100679.4904,-60.12517164,70.92030557,809513.4213
36.75,0.10589479,3.136433084,100734.5725,-55.72427178,70.88694987,832370.4384
36.75,0.768675236,3.981165603,100719.1762,-53.70910308,71.12569112,834031.8147
36.03,1.430928023,4.205907345,100740.3931,-51.6494632,73.53333101,826162.7993
36.46,1.475373157,3.520301859,100693.3944,-51.22404686,71.55916938,792007.1668
36.79,1.115009036,4.464236836,100604.9417,-53.73032795,68.51242256,814415.8429
36.68,0.799604178,4.010808359,100599.4722,-47.30268218,71.0059315,712275.7735
37.07,1.447204277,2.588263311,100733.1643,-41.68608394,76.81103932,599174.3922
37.05,1.626865443,2.900667482,100698.5719,-39.73771386,78.38619673,594152.5526
35.21,1.40875281,1.913190098,100651.8133,-36.0599299,79.5312309,516030.1591
33.71,1.581459699,2.277653437,100734.9702,-36.37830303,83.10043693,470077.2889
33.97,1.780549545,1.453825697,100839.8404,-33.07824835,86.40936152,359039.5338
31.32,1.171590329,2.6554511,100655.0649,-36.41027817,80.81892633,473548.79
33.43,0.831845503,1.621506362,100559.8223,-43.03822796,78.79502289,715787.0806
35.5,1.443415955,1.955184003,100506.2738,-44.3096072,76.03617566,816033.223
34.18,1.891019717,2.785463835,100489.1164,-41.86157966,79.49174864,716218.6613
34.93,2.114950131,1.640321892,100516.1988,-39.03738485,78.55316974,642791.2794
35.55,1.92388341,1.202501335,100528.8971,-28.79238548,81.20801137,420080.9684
33.1,2.356117409,1.277874064,100532.6826,-27.42112989,85.48284124,180499.2037
32.07,2.015303735,1.649367111,100356.5995,-30.52308573,75.58995805,580616.4217
34.78,1.724861213,3.061920633,100256.6023,-38.19684302,76.29324796,614608.6401
35.22,1.874012858,2.553163928,100206.9306,-39.16776623,77.95845604,765523.6148
35.76,3.305727942,1.995862909,100289.0144,-34.35394607,73.17653196,678547.5316
35.76,2.952426336,2.050146513,100343.8296,-27.877235,74.07100937,339704.299
34.76,2.899159824,0.944909226,100361.4617,-35.16857701,63.30411925,583668.9125
35.86,2.844905642,1.640702873,100449.746,-39.24706089,65.34251248,691423.7212
35.91,2.760574891,1.295866185,100422.2587,-44.68568259,65.87445328,723193.0894
36.2,2.550674798,1.942292107,100362.7104,-39.33343052,69.55738962,760407.4978
36.96,2.911498929,2.674893406,100466.4447,-35.77592085,65.74015525,500675.5231
35.78,2.889540192,3.044616736,100615.7679,-37.4912767,74.56648256,538338.2727
34.98,2.260435222,3.179508482,100692.3858,-39.93783412,67.99244314,589210.3249
36.07,2.963331291,2.259624447,100661.5519,-41.53162932,63.94565735,674034.7896
35.88,2.903056383,2.062669718,100704.853,-46.04416651,63.90126412,716910.0286
36.18,2.188511224,2.40856332,100732.145,-50.33636927,68.76983523,862352.7273
37.12,1.25159157,1.850930479,100818.6396,-52.45371141,68.1591244,831632.9801
36.9,0.611486936,2.172195523,100809.5583,-55.84730256,70.79952486,844921.8948
35.71,0.750288345,2.597529745,100714.735,-53.46506295,73.52243935,861588.0334
35.31,0.752101327,1.960763526,100697.7872,-51.91197173,73.39995682,771083.8827
35.27,0.752588397,1.178450392,100725.0255,-50.00623517,72.77524244,696173.2039
35.94,1.472545445,0.51723996,100769.611,-41.3640355,73.06742089,620357.4628
34.75,0.546517216,1.674093987,100715.4516,-47.54516031,72.51447476,817344.7255
35.24,0.948972299,2.784910799,100685.3648,-46.01945009,73.1871805,805813.5595
34.07,1.302111549,2.775103618,100639.9158,-53.15266218,70.791113,849130.8542
36,1.123018631,1.6064269,100623.1328,-54.0570624,67.04365331,832682.6012
36.62,1.368190706,1.129525097,100576.8632,-53.74346716,64.8955169,771565.7447
36.27,1.129485837,0.921116367,100518.5081,-59.71114874,66.85018051,813923.5057
36.19,0.644337099,1.518125407,100567.2087,-56.34144706,67.05225967,800586.4048
37.01,0.53225689,1.12938991,100702.8071,-50.84815523,70.20252586,809282.9655
35.53,1.5596092,2.385716768,100673.5677,-46.69846235,74.59264199,760849.5538
36.31,1.250022122,2.127202931,100601.9571,-56.49966886,71.55275108,853582.8397
35.57,-0.058261316,1.662209848,100578.0743,-53.47287297,75.24526625,843757.0459
35.58,-0.65327139,2.21611891,100691.4757,-52.79321754,81.19901602,848512.8138
34.49,-1.649004742,1.499445063,100834.1487,-54.52263142,82.22059519,802601.8448
34.09,-1.516521713,1.470576558,100850.3315,-49.99199337,81.62967412,738887.1238
33.98,0.322086203,3.384414647,100756.2158,-49.46320913,77.36408271,710955.8908
34.77,1.315654799,2.907893825,100670.3107,-50.40289226,74.02399047,767461.5379
35.49,2.002342263,2.796254192,100682.0003,-49.67628483,72.05007196,818624.8023
36.73,1.116159062,2.401300107,100687.5057,-48.17905822,74.03157574,763466.2737
34.86,0.295094409,4.038128362,100707.2554,-50.86478598,78.39013523,750665.5061
34.07,0.172163363,2.734559898,100774.5628,-47.24305039,83.0003212,790693.5693
34.62,-0.030390091,3.182150767,100915.8564,-54.82281181,75.03064224,846002.9416
34.78,-0.001923558,2.555314626,100964.6753,-51.28147347,77.095827,802955.9085
35.45,0.561454028,1.539755278,100860.3175,-52.89860685,77.79415732,781186.2234
35.1,-0.371460829,1.71328584,100951.8551,-46.20358278,81.17912902,740527.5495
34.69,-1.382009226,0.545321925,101027.7959,-41.12982681,85.2356395,672442.5501
30.05,-0.20213637,0.300080964,101114.6792,-37.98578874,87.53387658,497966.6208
30.67,0.145320397,2.208499296,101202.3848,-42.08301667,85.04707768,574264.224
32.08,0.163206688,3.007772216,101125.0055,-42.75660786,85.57036349,704561.7921
32.62,0.454772177,3.077774346,100957.794,-46.48952137,82.17775791,731206.6632
32.8,0.127785878,3.261775732,100997.7754,-38.93273059,86.81624274,755869.6151
32.97,0.378843382,2.521935801,101166.764,-41.2448638,84.3902718,695075.3968
33.51,0.205771191,1.514340179,101182.2965,-41.55386491,84.14000679,693931.4984
33.55,0.014068573,0.622968248,101012.8062,-44.06915049,82.70697579,678532.8663
32.76,0.46336355,0.898994907,100873.3938,-45.38527654,82.29576708,653354.5316
33.77,0.243586761,0.925614397,100879.6533,-44.19668351,80.64514604,710289.6643
34.04,0.315483699,0.495302846,100850.6755,-43.53825295,86.33545384,690420.1912
33.34,-0.030200675,0.58688569,100795.4788,-44.25539647,84.22446576,704331.3364
33.5,-0.352059209,-0.439832706,100873.9563,-48.50763032,84.69314742,783608.1035
33.35,-0.681453799,-1.499659552,100868.9382,-41.43175296,86.60298019,729614.4237
33.29,-0.468008919,-3.331586792,100747.1973,-54.12340162,78.66758077,617516.5722
33.11,1.639407495,-1.184539358,100524.6315,-41.61413988,76.3190184,475029.9918
32.45,0.382875239,5.003152464,100612.3532,-48.690201,77.10934433,732461.5994
34.43,-0.883073702,2.854482789,100837.8876,-47.10963689,83.60383575,726214.1544
33.95,-0.837519131,2.132622689,100893.5699,-37.54420107,85.9705833,606222.147
33.42,-0.816128642,1.386416693,100865.3498,-39.66705616,85.58572851,687434.7422
33.24,-0.98986379,1.242074168,100934.9736,-33.42666709,87.8199771,453999.86
32.38,-1.334222251,0.576783556,101046.27,-39.2201393,83.81734142,476534.2392
31.45,-1.849271673,-1.746608781,101123.8356,-44.01291835,83.75413091,704329.2414
32.58,-1.95323405,-2.180533503,101186.6266,-40.22478341,82.47902895,577683.3489
31.49,-2.550990656,-2.115643888,101177.755,-51.83083941,72.39019316,771500.7981
31.85,-1.687456209,-2.702046917,101127.9257,-50.11796438,73.29108886,684225.1225
31.27,-1.868132104,-2.437720052,101055.3656,-43.81775975,80.82772718,564390.2441
31.76,-1.298557907,-3.97860262,101042.3358,-56.19149469,74.66489647,721577.8044
31.58,-1.621025278,-4.708143783,100987.1373,-48.65978787,81.82971109,673092.0162
31.88,-2.005377595,-3.525469097,100972.9628,-37.12641099,87.56786439,606639.0624
31.77,-1.735134946,-3.694649105,100993.0995,-32.54441057,88.0577945,501565.9203
26.47,-0.434888162,-4.767490744,100866.9479,-50.74598181,80.34805662,610336.8291
30.67,2.185710572,-4.065748882,100635.3581,-46.1898004,60.85884479,548719.2552
30.83,6.88753218,0.870814625,100311.0376,-16.95689869,79.94457904,117725.1611
29.38,0.373959153,4.586408742,100627.1351,-42.2669656,76.74617561,646824.2545
31.8,-1.877278196,1.678284775,100959.7181,-41.45876644,83.83401927,711877.7137
31.77,-2.013468368,-1.885924818,101061.5965,-29.15761873,89.77532144,430512.2322
29.16,-1.198586797,-2.534489149,100923.9719,-30.46722112,89.53332242,496653.0233
30.85,-1.016693227,-3.99868399,100936.9013,-29.72039952,89.42075908,505605.1805
31.25,-0.127181715,-4.271871728,100880.2768,-31.63955094,83.57592588,225653.8591
28.54,1.431388033,-3.679778568,100715.4355,-57.31843452,63.80975474,714414.8216
30.83,3.23745697,-3.844227042,100612.1813,-34.09015119,79.38025501,322851.7008
30.22,2.390185247,-4.700843702,100557.6617,-21.2003118,85.97189613,367405.0764
28.78,3.466623385,-1.053481999,100494.0413,-33.06097442,76.60030519,209922.1137
28.39,1.930770038,2.115896408,100626.4615,-42.99991292,72.25137314,658738.815
31.68,0.863775645,1.587218099,100908.0095,-39.08534756,80.14009403,672203.7142
33.05,-0.016035057,1.274985985,101008.7789,-41.46868976,79.27834021,653425.7633
33.54,-0.582335062,1.856104442,101061.0357,-43.29798001,82.82955557,689108.6887
32.95,-0.842782193,0.799755581,101161.2605,-47.88558526,83.47610189,652193.8727
32.37,-0.649469538,1.268533892,101191.435,-46.90051214,84.32613744,690017.9413
32.31,-0.112610206,0.10821417,101203.7141,-45.55709696,85.21857267,631943.1002
31.52,-0.686649211,-0.518880055,101167.5451,-48.00530826,84.27119292,631471.7135
31.78,-1.513477526,-2.195145957,101197.9042,-46.98798435,85.16946296,693684.2822
32.22,-1.568462312,-2.947128112,101316.2842,-33.20660831,90.38997076,492194.7527
31.63,-1.359915191,-2.204498418,101308.7921,-31.90435653,89.3371267,436326.0015
29.93,-2.106552849,-2.520970479,101174.1666,-48.47528765,76.38393074,585914.8082
30.07,-1.544379409,-3.173160271,101177.2785,-65.54936777,69.85934139,705282.4899
30.15,-0.955092407,-3.695607702,101233.5447,-66.22700178,74.76739475,686594.6263
30.54,-0.681670274,-3.457310422,101266.9852,-75.16901431,71.96658546,717888.4178
30.53,-0.817887506,-3.0094246,101252.5527,-79.06299798,69.43656029,749198.9697
30.3,-1.357385134,-3.053618361,101356.3785,-68.616592,65.37494434,709074.5341
30.3,-1.295080768,-3.672625963,101309.455,-64.02172802,66.96979426,665390.6052
29.85,-0.55480208,-4.383929211,101215.8481,-55.60666208,70.00715674,658215.0521
30.03,-0.361990025,-5.703732369,101081.5146,-28.19468931,75.35782959,396821.7012
30.96,-1.240718349,-4.382663372,101006.9981,-14.74684703,91.96794833,253553.6664
28.87,-2.954284582,-3.392211882,101055.4605,-15.48383719,91.15258131,76733.37397
26.47,-3.789271318,-3.283091637,101046.562,-28.49826935,82.65655325,170834.7289
27.08,-3.891163647,-3.442562782,101075.5667,-17.76601667,88.94857653,225333.3161
27.25,-2.365308764,-4.153632526,101057.3524,-19.74617812,89.90874425,400559.274
28.62,-2.407507964,-0.024723514,101129.6115,-16.51861879,91.3304946,200410.5777
27.85,-2.707110108,-1.145445823,101273.2286,-18.36270213,90.52611649,161957.9936
27.71,-3.638712582,0.38706746,101310.9151,-19.75215048,91.87439677,177388.0515
29.86,-2.292194152,0.276730534,101247.8643,-38.66673053,85.15973826,488897.1409
29.16,-2.061187694,-0.727608317,101155.1245,-53.71746439,79.30167948,623900.1957
29.41,-1.733579028,-1.23769231,101156.5613,-61.35658195,77.61167343,597584.2477
30.12,-1.418796538,-2.128363728,101302.649,-58.6291395,76.97820682,706635.8936
30.05,-2.191303022,-4.351803936,101366.1243,-37.00439092,85.9276974,549486.0442
29.34,-2.245597792,-5.559709376,101308.0916,-58.10568445,74.80605041,591749.5279
29.28,-0.464667078,-6.762072161,101258.282,-19.00900419,81.71068083,332411.423
28.26,0.729439045,-6.617950851,101231.5257,-16.36673689,79.32229584,287466.2728
28.31,-0.023936414,-7.292458738,101295.1318,-26.28619628,81.51025487,171878.0648
27.18,1.301665068,-6.710688926,101294.0479,-20.50145291,81.53023912,337179.7614
27.28,0.259308297,-5.321067984,101438.3387,-26.99507037,87.98821431,441021.013
27.02,-3.842849014,-3.209156802,101395.5733,-23.37241595,89.23788619,346951.0838
28.27,-3.119753071,-1.251751726,101442.5882,-28.2206002,91.98263262,336014.9125
27.73,-2.592635138,-1.683943601,101506.2444,-38.84535026,87.42282057,492999.2527
29.18,-2.900260406,-2.330062282,101649.2758,-40.08567319,83.20614436,491937.0613
28.78,-3.494039275,-3.145225783,101692.4979,-50.28197479,79.87611719,592673.4458
28.82,-2.047346789,-3.436393352,101660.4638,-69.8775885,61.9451418,719315.1482
28.58,-2.330158549,-3.17934199,101528.986,-43.75187995,81.75585204,597550.7269
28.63,-1.83486252,-3.103674308,101520.5587,-43.71439185,90.15930101,540211.2491
29.14,-2.89764917,-3.048223182,101463.5453,-57.86063361,69.63489543,510073.9263
28.56,-2.265730017,-2.425823623,101530.4013,-50.28748774,61.19478437,567281.4159
28.48,-2.348626618,-2.642933461,101593.5165,-55.40286653,65.81591062,569409.9887
28.9,-2.112708872,-2.655542693,101578.6738,-54.33794744,67.70167477,600224.0132
29.04,-1.590042217,-2.751685015,101464.176,-54.74801939,68.58827518,577729.4401
29.05,-2.097582644,-2.283693244,101476.2186,-71.04854008,64.19533888,671786.7989
29.19,-1.626856588,-1.78759493,101478.0513,-55.19603884,61.76508908,627874.5093
29.17,-1.444814191,-2.120559768,101403.8806,-57.96574728,70.21249367,534005.7052
29.34,-1.837216692,-2.679618215,101457.9146,-69.39364296,69.74371477,720974.4293
29.39,-1.557097346,-3.195822478,101525.5373,-73.92538361,65.19338429,743651.2721
29.37,-2.329495593,-3.410929094,101507.228,-65.84651603,66.60973744,743624.0363
